CustomerKey,CustomerName,Gender,Age,City,Governorate,Country,CustomerSegment
367,Bilal Ibrahim,M,53,Port Said,Port Said,Egypt,Consumer
368,Andrew Johnson,M,37,cairo,Cairo,Egypt,Corporate
369,IBRAHIM SAAD,Male,47,medina,Al Madinah,Saudi Arabia,Consumer
370,Tarek  Salem,Male,62,TANTA,Gharbia,Egypt,Consumer
371,Omar Mansour  ,male,40,abu dhabi,Abu Dhabi,United Arab Emirates,Consumer
372,Ali  Saad,Male,60,6th of october,Giza,Egypt,Small Business
373,Mohamed Khaled,Male,55,6th of October,Giza,Egypt,Consumer
374,Rana Mahmoud  ,female,27,6th of October,Giza,Egypt,Consumer
375,faisal saad,M,40,Jeddah,Makkah,Saudi Arabia,Consumer
376,William Rashad,Male,36,new cairo,Cairo,Egypt,Consumer
377,Andrew Hassan,male,55,doha,Doha,Qatar,Corporate
378,Robert Khaled,male,33,Mansoura,Dakahlia,Egypt,Corporate
379,Amelia Young  ,F,64,SUEZ,Suez,Egypt,Small Business
380,Yasmin Ali,Female,51,ALEXANDRIA,Alexandria,Egypt,Consumer
381,Faisal Ramadan  ,male,21,6th of October,Giza,Egypt,Consumer
382,Sameh  Mansour,male,37,Riyadh,Riyadh,Saudi Arabia,Corporate
383,Omar  Al Otaibi,M,25,Alexandria,Alexandria,Egypt,VIP
384,Ali Saad,Male,50,Mansoura,Dakahlia,Egypt,Consumer
385,isabella al ghamdi,Female,54,New Cairo,Cairo,Egypt,Corporate
386,James Wright  ,M,35,Abu Dhabi,Abu Dhabi,United Arab Emirates,Consumer
387,Omar El Sayed  ,Male,23,cairo,Cairo,Egypt,Consumer
388,Amr Salem,M,28,NEW CAIRO,Cairo,Egypt,Consumer
389,Hossam Mostafa,Male,40,Luxor,Luxor,Egypt,Corporate
390,William Young,male,51,Kuwait City,Al Asimah,Kuwait,Consumer
391,Ashraf Hassan,Male,54,Alexandria,Alexandria,Egypt,Small Business
392,Ali Salem,male,35,GIZA,Giza,Egypt,Consumer
393,Farida Salem,female,36,Cairo,Cairo,Egypt,Corporate
394,  Ali Ibrahim,male,39,KUWAIT CITY,Al Asimah,Kuwait,Consumer
395,Grace Ramadan  ,Female,48,dubai,Dubai,United Arab Emirates,Corporate
396,hassan saad,Male,62,Giza,Giza,Egypt,Consumer
397,Fahad Youssef  ,M,35,Dubai,Dubai,United Arab Emirates,Consumer
398,Mia Salem,Female,53,Tanta,Gharbia,Egypt,Corporate
399,Robert Hall,Male,43,dubai,Dubai,United Arab Emirates,Consumer
400,Mahmoud Fahmy,M,29,Jeddah,Makkah,Saudi Arabia,Small Business
401,Amira Gaber,F,56,ZAGAZIG,Sharqia,Egypt,Corporate 
402,Daniel Wilson,Male,27,Riyadh,Riyadh,Saudi Arabia,Consumer
403,Mia King,Female,59,Abu Dhabi,Abu Dhabi,United Arab Emirates,Corporate
404,Fahad Al Otaibi,male,55,medina,Al Madinah,Saudi Arabia,Corporate
405,Emily Clark,female,46,Riyadh,Riyadh,Saudi Arabia,VIP
406,Khaled Mahmoud,male,48,Alexandria,Alexandria,Egypt,Corporate
407,John Wilson,M,21,new cairo,Cairo,Egypt,Small Business
408,Nasser Ibrahim,male,61,cairo,Cairo,Egypt,Consumer
409,hassan mostafa,Male,50,Cairo,Cairo,Egypt,Corporate
410,Mohamed Farouk,Male,56,Sharjah,Sharjah,United Arab Emirates,Consumer
411,Karim Abdelrahman,Male,50,Zagazig,Sharqia,Egypt, Consumer
412,Doaa Mostafa,female,42,GIZA,Giza,Egypt,Corporate
413,Laila Zaki,Female,21,Mecca,Makkah,Saudi Arabia,Consumer
414,  Ibrahim Rashad,Male,28,GIZA,Giza,Egypt,Consumer
415,Wael Al Otaibi,male,46,Giza,Giza,Egypt,Consumer
416,Sherif  Abdelrahman,Male,35,Ismailia,Ismailia,Egypt,Corporate
417,Ibrahim Gaber,male,48,ALEXANDRIA,Alexandria,Egypt,Consumer
418,John Al Dosari,Male,37,assiut,Assiut,Egypt,Consumer
419,MOHAMED ZAKI,M,64,LUXOR,Luxor,Egypt,Corporate
420,  DOAA ZAKI,F,44,Kuwait City,Al Asimah,Kuwait,Consumer
421,Majed Rashad,M,53,MEDINA,Al Madinah,Saudi Arabia,Consumer
422,Andrew Hassan,male,29,Jeddah,Makkah,Saudi Arabia,Consumer
423,Latifa Mostafa,female,24,cairo,Cairo,Egypt,Corporate
424,HASSAN NASSER,M,64,riyadh,Riyadh,Saudi Arabia,Consumer
425,ashraf al harbi,Male,60,doha,Doha,Qatar,Consumer
426,Emma Saad,female,56,dammam,Eastern Province,Saudi Arabia,Consumer
427,Robert Brown,Male,57,Alexandria,Alexandria,Egypt,Corporate
428,Grace Smith,female,41,ASSIUT,Assiut,Egypt,Consumer
429,Fatima  Saad,female,48,6th of October,Giza,Egypt,Corporate
430,Mostafa Saad,Male,39,DOHA,Doha,Qatar,Corporate
431,Mohamed Al Qahtani,M,35,Riyadh,Riyadh,Saudi Arabia,Corporate
432,Tarek  Shalaby,M,34,NEW CAIRO,Cairo,Egypt,Corporate
433,Heba Farouk,F,55,mansoura,Dakahlia,Egypt,Consumer
434,John Gaber,Male,43,New Cairo,Cairo,Egypt,Consumer
435,Reem Mahmoud,female,59,Alexandria,Alexandria,Egypt,Consumer
436,William Miller  ,male,65,Abu Dhabi,Abu Dhabi,United Arab Emirates,Consumer
437,Joseph Fahmy  ,M,56,Tanta,Gharbia,Egypt,Consumer
438,Nada Al Qahtani,female,38,Tanta,Gharbia,Egypt,Consumer
439,Sultan Al Harbi,Male,27,ZAGAZIG,Sharqia,Egypt,Consumer
440,nasser abdelrahman,M,48,Sharjah,Sharjah,United Arab Emirates,VIP
441,MICHAEL BROWN,male,45,6th of October,Giza,Egypt,Consumer
442,Noura Hassan,F,22,Cairo,Cairo,Egypt,Consumer
443,Bilal Mansour  ,male,21,Riyadh,Riyadh,Saudi Arabia,Small Business
444,Mona  Ali,female,31,ismailia,Ismailia,Egypt,Corporate
445,Ali Khaled,M,27,Ismailia,Ismailia,Egypt,VIP
446,Joseph Clark  ,M,65,Cairo,Cairo,Egypt,Consumer
447,Mohamed Al Harbi,male,22,jeddah,Makkah,Saudi Arabia,Consumer 
448,Thomas  Youssef,M,45,Riyadh,Riyadh,Saudi Arabia,Consumer
449,David Thomas,M,31,assiut,Assiut,Egypt,Consumer
450,Abdullah El Sayed,male,57,Tanta,Gharbia,Egypt,Consumer
451,Hossam Mansour,Male,56,Dammam,Eastern Province,Saudi Arabia,Consumer
452,Faisal Mahmoud,male,51,Alexandria,Alexandria,Egypt,Corporate
453,Daniel El Sayed,male,52,Aswan,Aswan,Egypt,Consumer
454,Andrew Martin,Male,37,Abu Dhabi,Abu Dhabi,United Arab Emirates,VIP
455,Joseph  Saad,male,54,Kuwait City,Al Asimah,Kuwait,Corporate
456,Sophia Salem,Female,49,Mansoura,Dakahlia,Egypt,Corporate
457,Aya Al Qahtani,F,42,New Cairo,Cairo,Egypt,Corporate
458,Ghada El Sayed,female,54,Mecca,Makkah,Saudi Arabia,Consumer
459,ibrahim al ghamdi,male,63,Giza,Giza,Egypt,Corporate
460,Thomas Martin,Male,43,Luxor,Luxor,Egypt,Consumer
461,  Ava Scott,F,35,Cairo,Cairo,Egypt,Consumer
462,Fahad Ali,Male,48,Cairo,Cairo,Egypt,VIP
463,Ibrahim Mahmoud,M,48,cairo,Cairo,Egypt,Corporate
464,Ali Al Qahtani  ,male,23,6th of October,Giza,Egypt,Consumer
465,David Ramadan,M,29,Jeddah,Makkah,Saudi Arabia,Corporate
466,Youssef Al Ghamdi,male,27,Suez,Suez,Egypt,Consumer
467,Faisal Al Dosari,Male,33,Cairo,Cairo,Egypt,Consumer
468,Hassan Al Harbi,Male,25,Mansoura,Dakahlia,Egypt,Consumer
469,Ava Mostafa,female,25,dammam,Eastern Province,Saudi Arabia,Small Business
470,Sameh Al Harbi,M,41,Doha,Doha,Qatar,Consumer
471,andrew taylor,M,31,Assiut,Assiut,Egypt,Corporate
472,Mostafa Nasser,M,54,Cairo,Cairo,Egypt,Consumer
473,Mona Khaled,female,43,dammam,Eastern Province,Saudi Arabia,VIP
474,Salma Nasser,female,27,mansoura,Dakahlia,Egypt,Consumer
475,  Ava Clark,F,63,SUEZ,Suez,Egypt,Consumer
476,Youssef Mostafa,M,22,6TH OF OCTOBER,Giza,Egypt,Consumer
477,Mahmoud Gaber,M,60,alexandria,Alexandria,Egypt,Corporate
478,Yasmin Ibrahim  ,female,44,SUEZ,Suez,Egypt,Consumer
479,Sherif Al Qahtani,M,18,Dubai,Dubai,United Arab Emirates,Corporate
480,Amira Farouk,Female,57,Tanta,Gharbia,Egypt,Consumer
481,David Jackson,Male,40,Jeddah,Makkah,Saudi Arabia,Small Business
482,Noura Saad,F,46,assiut,Assiut,Egypt,Consumer
483,Charlotte Al Otaibi,female,25,alexandria,Alexandria,Egypt,Small Business
484,Sophia Young,Female,56,Riyadh,Riyadh,Saudi Arabia,Small Business
485,Robert Hassan,M,25,cairo,Cairo,Egypt,Consumer
486,Nasser Fahmy,Male,55,Assiut,Assiut,Egypt,Small Business
487,Youssef  Farouk,male,23,ISMAILIA,Ismailia,Egypt,Consumer
488,Nour Fahmy,Female,54,Cairo,Cairo,Egypt,Consumer
489,Doaa Farouk,F,50,CAIRO,Cairo,Egypt,Consumer
490,Andrew Mahmoud,male,25,DUBAI,Dubai,United Arab Emirates,Consumer
491,Robert Hall,Male,28,alexandria,Alexandria,Egypt,Consumer
492,  Grace Wilson,F,55,New Cairo,Cairo,Egypt,Consumer
493,Reem Zaki,female,55,new cairo,Cairo,Egypt,Small Business
494,Robert Youssef,Male,34,ALEXANDRIA,Alexandria,Egypt,Consumer
495,Robert Gaber,male,31,cairo,Cairo,Egypt,Consumer
496,SHERIF FAHMY,M,40,Cairo,Cairo,Egypt,Consumer
497,James Thomas,Male,61,ALEXANDRIA,Alexandria,Egypt,VIP
498,Youssef Farouk,Male,54,Cairo,Cairo,Egypt,Consumer
499,Hossam Nasser,male,37,Mansoura,Dakahlia,Egypt,Corporate
500,Aisha Fahmy,F,34,Cairo,Cairo,Egypt,Consumer
501,Nasser Al Otaibi,Male,46,Aswan,Aswan,Egypt,Corporate
502,Fatima Fahmy,Female,60,Sharjah,Sharjah,United Arab Emirates,Consumer
503,Khaled Mostafa,M,45,Alexandria,Alexandria,Egypt,Corporate
504,Bilal  Ramadan,Male,59,cairo,Cairo,Egypt,Small Business
505,Fatima Abdelrahman,Female,38,Luxor,Luxor,Egypt,Corporate
506,Hessa Ramadan,Female,65,Dubai,Dubai,United Arab Emirates,Consumer
507,Joseph Martin,M,21,Abu Dhabi,Abu Dhabi,United Arab Emirates,Small Business
508,ABDULLAH MOSTAFA,M,59,giza,Giza,Egypt,Consumer
509,Ali Gaber,male,41,Alexandria,Alexandria,Egypt,Consumer
510,Ghada Ali,Female,37,mecca,Makkah,Saudi Arabia,Small Business
511,Yasmin Al Harbi,female,22,Jeddah,Makkah,Saudi Arabia,Small Business
512,Heba Ramadan,F,22,Giza,Giza,Egypt,Corporate
513,Sara Youssef,F,43,alexandria,Alexandria,Egypt,Small Business
514,Mia Jackson,Female,33,Mansoura,Dakahlia,Egypt,Corporate
515,  Sameh Salem,M,51,luxor,Luxor,Egypt,VIP
516,Ali Mansour,male,58,CAIRO,Cairo,Egypt,Corporate
517,Farida Al Harbi,female,34,Cairo,Cairo,Egypt,Small Business
518,Nasser Nasser,male,49,ALEXANDRIA,Alexandria,Egypt,Consumer
519,Emma Shalaby,female,44,giza,Giza,Egypt,Consumer
520,Menna Al Dosari,F,37,Mansoura,Dakahlia,Egypt,Consumer
521,Grace Walker,F,25,TANTA,Gharbia,Egypt,Consumer
522,Mahmoud  Shalaby,male,54,Dammam,Eastern Province,Saudi Arabia,Small Business
523,Hessa Farouk,F,31,Riyadh,Riyadh,Saudi Arabia,VIP
524,Farida Gaber,female,18,doha,Doha,Qatar,Small Business
525,hessa ibrahim,female,49,assiut,Assiut,Egypt,Small Business
526,Sultan Salem  ,male,45,dubai,Dubai,United Arab Emirates,VIP
527,Hana Saad,Female,38,luxor,Luxor,Egypt,Consumer
528,Mohamed Farouk,Male,37,Tanta,Gharbia,Egypt,Consumer
529,Omar Hassan,Male,59,6th of October,Giza,Egypt,Consumer
530,Daniel Clark,M,47,cairo,Cairo,Egypt,Corporate
531,ibrahim ramadan,Male,22,Giza,Giza,Egypt,Small Business
532,Salma Rashad,F,22,Cairo,Cairo,Egypt,Small Business 
533,Amr Fahmy,male,59,Alexandria,Alexandria,Egypt,Consumer
534,Doaa Gaber,F,31,dubai,Dubai,United Arab Emirates,Consumer
535,Mohamed Gaber,Male,27,Aswan,Aswan,Egypt,VIP
536,Ghada Farouk  ,F,43,mecca,Makkah,Saudi Arabia,Consumer
537,  amira ali,female,30,cairo,Cairo,Egypt,Corporate
538,Mahmoud  Abdelrahman,Male,25,assiut,Assiut,Egypt,Consumer 
539,Amelia  Al Qahtani,Female,53,Giza,Giza,Egypt,Consumer
540,Dina Hassan,Female,34,CAIRO,Cairo,Egypt,Consumer
541,Karim Zaki,M,47,New Cairo,Cairo,Egypt,Consumer
542,Nour Gaber,female,47,Riyadh,Riyadh,Saudi Arabia,Consumer
543,Mariam Hassan,female,24,Mansoura,Dakahlia,Egypt,Corporate
544,Wael Ramadan,Male,42,6th of October,Giza,Egypt,Consumer
545,Mariam Gaber,F,22,KUWAIT CITY,Al Asimah,Kuwait,Consumer
546,Noura Mahmoud  ,Female,50,MANSOURA,Dakahlia,Egypt,VIP
547,Andrew Martin,M,64,Giza,Giza,Egypt,Consumer
548,William Thomas,M,34,Jeddah,Makkah,Saudi Arabia,Consumer
549,Olivia Ibrahim,F,30,Cairo,Cairo,Egypt,Consumer
550,omar al otaibi,M,40,new cairo,Cairo,Egypt,Consumer
551,Laila Fahmy,F,52,NEW CAIRO,Cairo,Egypt,Corporate
552,Olivia Fahmy,female,47,zagazig,Sharqia,Egypt,Consumer
553,Ghada Rashad,female,24,cairo,Cairo,Egypt,Consumer
554,Tarek Al Otaibi,M,58,mansoura,Dakahlia,Egypt,Consumer
555,Hassan Salem,Male,37,dubai,Dubai,United Arab Emirates,Consumer
556,Emily Clark,female,52,mansoura,Dakahlia,Egypt,Consumer
557,Abdullah Fahmy  ,Male,60,PORT SAID,Port Said,Egypt,Corporate 
558,Menna Fahmy,Female,37,Jeddah,Makkah,Saudi Arabia,Small Business
559,Majed  Rashad,M,33,Alexandria,Alexandria,Egypt,Small Business
560,hana el sayed,F,36,DAMMAM,Eastern Province,Saudi Arabia,Small Business
561,  Daniel Khaled,Male,40,Suez,Suez,Egypt,Consumer
562,Isabella El Sayed,female,48,Assiut,Assiut,Egypt,Consumer
563,Hassan Nasser,M,36,6th of October,Giza,Egypt,Consumer
564,Faisal Rashad,M,36,PORT SAID,Port Said,Egypt,Consumer
565,  Noura Ramadan,F,25,Alexandria,Alexandria,Egypt,Corporate 
566,Ava Walker,female,34,Cairo,Cairo,Egypt,Consumer
567,Abdullah Al Otaibi,Male,25,Abu Dhabi,Abu Dhabi,United Arab Emirates,Corporate
568,William King,M,30,ALEXANDRIA,Alexandria,Egypt,Consumer
569,Wael Youssef,M,51,New Cairo,Cairo,Egypt,Small Business
570,Farida  Ali,female,58,Alexandria,Alexandria,Egypt,Corporate
571,Sameh Mahmoud,M,64,6th of october,Giza,Egypt,Consumer
572,Abdullah Khaled,Male,21,cairo,Cairo,Egypt,Corporate
573,Mona El Sayed,female,63,Assiut,Assiut,Egypt,Corporate
574,Mariam Al Dosari,female,35,6th of October,Giza,Egypt, Small Business
575,Amr Al Dosari,Male,47,Riyadh,Riyadh,Saudi Arabia,Consumer
576,Mostafa  Mansour,male,28,Cairo,Cairo,Egypt,Small Business
577,Mia Clark,Female,59,Cairo,Cairo,Egypt,Consumer
578,Nasser Youssef,M,55,Giza,Giza,Egypt,Consumer
579,  Sophia Johnson,female,25,giza,Giza,Egypt,Consumer
580,Majed Shalaby  ,male,64,cairo,Cairo,Egypt,Consumer
581,Mohamed  Salem,male,51,alexandria,Alexandria,Egypt,Consumer
582,Amira Salem,F,47,Giza,Giza,Egypt,Consumer
583,Mia Lewis,female,47,Mecca,Makkah,Saudi Arabia,Small Business
584,OLIVIA RASHAD  ,Female,24,Dammam,Eastern Province,Saudi Arabia,VIP
585,Noura Hassan,Female,47,Jeddah,Makkah,Saudi Arabia,Consumer
586,  Youssef Mostafa,Male,26,GIZA,Giza,Egypt,VIP
587,Thomas Hassan,Male,48,Kuwait City,Al Asimah,Kuwait,Consumer
588,hessa al dosari,Female,60,Suez,Suez,Egypt,Consumer
589,Hassan Nasser,male,38,Kuwait City,Al Asimah,Kuwait,Corporate
590,Amira Ali,female,57,Alexandria,Alexandria,Egypt,Consumer
591,Ibrahim Zaki,male,58,assiut,Assiut,Egypt,Consumer
592,Salma Rashad,female,46,Jeddah,Makkah,Saudi Arabia,Consumer
593,William Davis,Male,44,ISMAILIA,Ismailia,Egypt,Corporate
594,Mohamed Ali,M,50,TANTA,Gharbia,Egypt,VIP
595,Hossam Fahmy,Male,56,PORT SAID,Port Said,Egypt,Consumer
596,Wael Zaki,M,36,Riyadh,Riyadh,Saudi Arabia,Corporate
597,Mariam Salem,Female,18,Alexandria,Alexandria,Egypt,Corporate
598,Tarek Zaki,Male,29,Kuwait City,Al Asimah,Kuwait,Consumer
599,Latifa Ali,Female,20,Sharjah,Sharjah,United Arab Emirates,Consumer 
600,Nour Al Qahtani,female,48,Mecca,Makkah,Saudi Arabia,Consumer
601,William Davis,M,19,6th of October,Giza,Egypt,Consumer
602,Tarek  Ali,M,50,Port Said,Port Said,Egypt,Corporate
603,Michael  Smith,M,36,ismailia,Ismailia,Egypt, Corporate
604,mia davis,F,38,Cairo,Cairo,Egypt,Corporate 
605,Amr Ali,male,28,zagazig,Sharqia,Egypt,Small Business
606,Laila Saad,female,25,Doha,Doha,Qatar,Consumer
607,CHARLOTTE MOORE,F,52,Riyadh,Riyadh,Saudi Arabia,Consumer
608,Khaled Zaki,Male,34,CAIRO,Cairo,Egypt, VIP
609,Nada Rashad,female,32,tanta,Gharbia,Egypt,Consumer
610,  Sherif Nasser,M,41,SHARJAH,Sharjah,United Arab Emirates,VIP
611,Hassan Ibrahim,male,21,Dubai,Dubai,United Arab Emirates,Consumer
612,Aisha Hassan,Female,53,Cairo,Cairo,Egypt,Consumer
613,Fahad Ali,Male,49,CAIRO,Cairo,Egypt,Consumer
614,William Nasser,M,57,Abu Dhabi,Abu Dhabi,United Arab Emirates,Consumer
615,Mona Salem,female,43,Giza,Giza,Egypt,VIP
616,Aya El Sayed,female,47,ALEXANDRIA,Alexandria,Egypt,Consumer
617,Joseph Zaki,M,45,Dubai,Dubai,United Arab Emirates,Corporate
618,Sultan Al Otaibi,male,29,doha,Doha,Qatar,Consumer
619,Hossam Al Qahtani,male,56,Cairo,Cairo,Egypt,Corporate
620,HOSSAM ALI,male,47,Dubai,Dubai,United Arab Emirates,Corporate
621,REEM  ZAKI,Female,56,Abu Dhabi,Abu Dhabi,United Arab Emirates,Consumer
622,Rana Al Ghamdi,F,25,Abu Dhabi,Abu Dhabi,United Arab Emirates,Corporate
623,Karim Saad,M,57,Alexandria,Alexandria,Egypt,Small Business
624,Karim Ramadan,Male,18,6th of october,Giza,Egypt,Consumer
625,faisal ali,Male,43,6th of October,Giza,Egypt,Small Business
626,Faisal Shalaby,M,23,Doha,Doha,Qatar,Corporate
627,Noura Mostafa,Female,34,ALEXANDRIA,Alexandria,Egypt,Corporate
628,Michael Moore,M,34,Giza,Giza,Egypt,Small Business
629,Sophia  Smith,F,33,GIZA,Giza,Egypt,Corporate
630,Robert Al Harbi,male,27,Doha,Doha,Qatar,Consumer
631,Nasser Al Otaibi,male,40,ALEXANDRIA,Alexandria,Egypt,Small Business
632,mia farouk,F,30,Suez,Suez,Egypt,Consumer
633,Khaled Zaki,Male,46,Alexandria,Alexandria,Egypt, Consumer
634,Sophia Thomas,F,63,riyadh,Riyadh,Saudi Arabia,Small Business
635,Daniel  Jackson,Male,41,Sharjah,Sharjah,United Arab Emirates,Small Business
636,OMAR SHALABY,Male,60,Giza,Giza,Egypt,Consumer
637,Charlotte Martin,Female,37,Port Said,Port Said,Egypt,VIP
638,Daniel Mahmoud,Male,52,giza,Giza,Egypt,Small Business
639,Ibrahim Ali,M,38,Cairo,Cairo,Egypt,Consumer
640,Noura Saad,female,44,Cairo,Cairo,Egypt,Consumer
641,Latifa Al Harbi,Female,63,Riyadh,Riyadh,Saudi Arabia,Consumer
642,Noura Al Otaibi,F,28,Doha,Doha,Qatar,Consumer
643,Shaimaa Mostafa,Female,61,Alexandria,Alexandria,Egypt,Consumer
644,  Karim Abdelrahman,male,59,abu dhabi,Abu Dhabi,United Arab Emirates,Corporate
645,SHERIF KHALED,male,35,ASWAN,Aswan,Egypt,Corporate
646,Nada  Al Qahtani,female,57,Dammam,Eastern Province,Saudi Arabia,Corporate
647,Sherif Fahmy,M,39,CAIRO,Cairo,Egypt,Consumer
648,Emily Scott  ,female,47,Mecca,Makkah,Saudi Arabia,Consumer
649,Sultan Nasser,M,33,Riyadh,Riyadh,Saudi Arabia,Small Business
650,Sherif Khaled,male,29,CAIRO,Cairo,Egypt,Consumer
651,Nasser Ramadan,M,27,Port Said,Port Said,Egypt,Consumer
652,Aya Mansour,female,47,alexandria,Alexandria,Egypt,Small Business
653,Youssef El Sayed,male,22,CAIRO,Cairo,Egypt,Consumer
654,Menna Ibrahim,F,37,riyadh,Riyadh,Saudi Arabia,Consumer
655,Joseph Al Dosari,male,23,Aswan,Aswan,Egypt,Corporate
656,Latifa Shalaby,F,51,Cairo,Cairo,Egypt,Consumer
657,ASHRAF HASSAN,M,45,6TH OF OCTOBER,Giza,Egypt, Consumer
658,Reem Farouk,female,18,Tanta,Gharbia,Egypt,Consumer
659,Ibrahim  Rashad,M,53,6th of october,Giza,Egypt,Corporate
660,Heba  Gaber,F,36,Cairo,Cairo,Egypt,Corporate
661,MOHAMED FAROUK,Male,27,ISMAILIA,Ismailia,Egypt,Consumer
662,Ashraf Nasser,Male,24,Mansoura,Dakahlia,Egypt,Small Business
663,Ashraf Salem,Male,52,assiut,Assiut,Egypt,Small Business
664,Yasmin Hassan,Female,22,Suez,Suez,Egypt,Consumer
665,sultan zaki,Male,58,Ismailia,Ismailia,Egypt,Corporate
666,Hossam Zaki,Male,36,Zagazig,Sharqia,Egypt,Corporate 
667,Yasmin Farouk,Female,33,Alexandria,Alexandria,Egypt,Consumer
668,Hassan Shalaby,M,29,assiut,Assiut,Egypt,Consumer
669,Fatima Shalaby,F,47,Riyadh,Riyadh,Saudi Arabia,Consumer
670,Noura Al Dosari,Female,43,zagazig,Sharqia,Egypt,Consumer
671,Sherif Al Dosari,Male,22,cairo,Cairo,Egypt,Corporate
672,Bilal Zaki,Male,24,Luxor,Luxor,Egypt,Consumer
673,  Farida Rashad,F,39,Aswan,Aswan,Egypt,VIP
674,  Yasmin Al Harbi,female,59,assiut,Assiut,Egypt,Small Business
675,Menna Abdelrahman,female,33,ZAGAZIG,Sharqia,Egypt,Corporate
676,  Mona Al Ghamdi,F,53,Mansoura,Dakahlia,Egypt,Corporate
677,sara al dosari,Female,24,sharjah,Sharjah,United Arab Emirates,Corporate
678,William Miller,Male,52,abu dhabi,Abu Dhabi,United Arab Emirates,Corporate
679,Ashraf Salem,male,21,Alexandria,Alexandria,Egypt,Consumer
680,Nasser Salem,M,21,Tanta,Gharbia,Egypt,Consumer
681,Noura Zaki,Female,22,Alexandria,Alexandria,Egypt,Consumer
682,Latifa Ibrahim,Female,63,Kuwait City,Al Asimah,Kuwait,Consumer
683,Grace Mansour,F,31,Suez,Suez,Egypt,Consumer
684,Salma Fahmy,female,25,Aswan,Aswan,Egypt,Corporate
685,Amelia  Moore,female,56,Alexandria,Alexandria,Egypt,VIP
686,Wael Nasser,male,59,Giza,Giza,Egypt,Corporate
687,Robert Thomas,Male,26,Dubai,Dubai,United Arab Emirates,Corporate
688,Ava Fahmy,female,28,alexandria,Alexandria,Egypt,Consumer
689,Joseph Anderson,Male,19,SUEZ,Suez,Egypt,Small Business
690,Fahad Mostafa,M,47,doha,Doha,Qatar,Consumer
691,  Omar Al Ghamdi,Male,35,Jeddah,Makkah,Saudi Arabia,Corporate
692,Yasmin Mostafa,female,54,Dubai,Dubai,United Arab Emirates,Small Business
693,  Fahad Hassan,Male,28,Port Said,Port Said,Egypt,Consumer
694,David Taylor,Male,24,Abu Dhabi,Abu Dhabi,United Arab Emirates,Corporate
695,Ibrahim  Al Qahtani,M,18,alexandria,Alexandria,Egypt,VIP
696,michael jackson  ,male,27,JEDDAH,Makkah,Saudi Arabia,Consumer
697,  Yasmin Al Dosari,F,39,Kuwait City,Al Asimah,Kuwait,Small Business
698,Majed Al Otaibi  ,male,26,PORT SAID,Port Said,Egypt,Small Business
699,Doaa Mansour,Female,33,Mansoura,Dakahlia,Egypt,Corporate
700,sultan farouk,M,37,Cairo,Cairo,Egypt,Corporate
701,Ava Anderson,Female,52,ALEXANDRIA,Alexandria,Egypt,Consumer
702,Sara Hassan,Female,38,Abu Dhabi,Abu Dhabi,United Arab Emirates,Corporate
703,Robert El Sayed,M,63,Cairo,Cairo,Egypt,Consumer
704,BILAL RASHAD,Male,53,Ismailia,Ismailia,Egypt,Corporate
705,John Clark,M,18,new cairo,Cairo,Egypt,Consumer
706,Majed Mostafa,M,44,6th of october,Giza,Egypt,Consumer
707,Robert King,Male,39,cairo,Cairo,Egypt,Small Business
708,Noura Al Qahtani  ,F,29,Dammam,Eastern Province,Saudi Arabia,Consumer
709,Sameh  Abdelrahman,Male,62,CAIRO,Cairo,Egypt,Corporate
710,Amira Nasser,female,19,Mecca,Makkah,Saudi Arabia,Consumer
711,Ali Rashad  ,M,34,giza,Giza,Egypt,Corporate
712,Thomas Walker,M,37,dammam,Eastern Province,Saudi Arabia,Consumer
713,Sherif Abdelrahman,Male,33,Cairo,Cairo,Egypt,Consumer
714,Faisal Al Dosari,Male,53,Luxor,Luxor,Egypt,Consumer
715,Emily Walker,Female,61,jeddah,Makkah,Saudi Arabia,Consumer
716,Emily  Brown,female,48,RIYADH,Riyadh,Saudi Arabia,Corporate
717,Fatima Al Dosari,Female,61,Kuwait City,Al Asimah,Kuwait,Consumer
718,Sherif Mansour,Male,22,CAIRO,Cairo,Egypt,Consumer
719,Grace Ibrahim,F,61,Riyadh,Riyadh,Saudi Arabia,Consumer
720,Rana Zaki,female,44,Giza,Giza,Egypt,Corporate
721,Sultan Ramadan,Male,32,Riyadh,Riyadh,Saudi Arabia,Corporate
722,Sherif Rashad,M,31,Giza,Giza,Egypt,Small Business
723,Yasmin Abdelrahman,female,55,6TH OF OCTOBER,Giza,Egypt,Consumer
724,Rana Salem,F,33,Alexandria,Alexandria,Egypt,Consumer
725,Nada Hassan  ,F,29,Giza,Giza,Egypt,Corporate
726,Thomas Jackson  ,M,38,ALEXANDRIA,Alexandria,Egypt,Consumer
727,Hassan Ibrahim,M,34,cairo,Cairo,Egypt,Consumer
728,Hassan Youssef,M,33,Port Said,Port Said,Egypt, Corporate
729,Farida Ramadan,F,19,6th of October,Giza,Egypt,Small Business
730,Youssef Al Otaibi,M,40,Cairo,Cairo,Egypt,Corporate
731,  Latifa Shalaby,F,59,ALEXANDRIA,Alexandria,Egypt,Consumer
732,IBRAHIM GABER,Male,34,Jeddah,Makkah,Saudi Arabia,Corporate
733,Laila Mansour,Female,62,TANTA,Gharbia,Egypt,Small Business
734,Nada Ali  ,Female,21,Cairo,Cairo,Egypt,Corporate
735,Majed Shalaby,M,59,riyadh,Riyadh,Saudi Arabia,Consumer
